SourceFile,Aperture,ApertureValue,BitsPerSample,BrightnessValue,CircleOfConfusion,ColorComponents,ColorSpace,ComponentsConfiguration,Compression,CreateDate,DateTimeOriginal,DigitalZoomRatio,Directory,EncodingProcess,ExifByteOrder,ExifImageHeight,ExifImageWidth,ExifToolVersion,ExifVersion,ExposureCompensation,ExposureMode,ExposureProgram,ExposureTime,FileAccessDate,FileInodeChangeDate,FileModifyDate,FileName,FilePermissions,FileSize,FileType,FileTypeExtension,Flash,FlashpixVersion,FNumber,FocalLength,FocalLength35efl,FocalLengthIn35mmFormat,FOV,GPSAltitude,GPSAltitudeRef,GPSDateStamp,GPSDateTime,GPSDestBearing,GPSDestBearingRef,GPSHPositioningError,GPSImgDirection,GPSImgDirectionRef,GPSLatitude,GPSLatitudeRef,GPSLongitude,GPSLongitudeRef,GPSPosition,GPSSpeed,GPSSpeedRef,GPSTimeStamp,HyperfocalDistance,ImageHeight,ImageSize,ImageWidth,ISO,LensInfo,LensMake,LensModel,LightValue,Make,Megapixels,MeteringMode,MIMEType,Model,ModifyDate,Orientation,ResolutionUnit,RunTimeEpoch,RunTimeFlags,RunTimeScale,RunTimeSincePowerUp,RunTimeValue,ScaleFactor35efl,SceneCaptureType,SceneType,SensingMethod,ShutterSpeed,ShutterSpeedValue,Software,SubjectArea,SubSecCreateDate,SubSecDateTimeOriginal,SubSecTimeDigitized,SubSecTimeOriginal,ThumbnailImage,ThumbnailLength,ThumbnailOffset,WhiteBalance,XResolution,YCbCrPositioning,YCbCrSubSampling,YResolution
IMG_0044.JPG,2.4,2.4,8,6.583947584,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:03:14,2016:07:30 16:03:14,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/120,2016:07:30 22:18:00+09:00,2016:07:30 21:10:20+09:00,2016:07:30 16:03:14+09:00,IMG_0044.JPG,rw-------,2.0 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,11.4 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:03:08.78Z,28.64351005,True North,65 m,28.64351005,True North,"35 deg 42' 38.89"" N",North,"139 deg 46' 9.49"" E",East,"35 deg 42' 38.89"" N, 139 deg 46' 9.49"" E",0,km/h,07:03:08.78,1.42 m,2448,3264x2448,3264,40,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,10.8,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:03:14,Rotate 180,inches,0,Valid,1000000000,1 days 10:36:39,124599537456875,9.4,Standard,Directly photographed,One-chip color area,1/120,1/120,9.3.2,1631 1223 1795 1077,2016:07:30 16:03:14.206,2016:07:30 16:03:14.206,206,206,"(Binary data 9667 bytes, use -b option to extract)",9667,2016,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0045.JPG,2.4,2.4,8,8.756670902,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:07:14,2016:07:30 16:07:14,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/586,2016:07:30 22:18:00+09:00,2016:07:30 21:10:20+09:00,2016:07:30 16:07:14+09:00,IMG_0045.JPG,rw-------,2.5 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,19.1 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:07:13.4Z,215.1019108,True North,65 m,215.1019108,True North,"35 deg 42' 32.44"" N",North,"139 deg 46' 9.87"" E",East,"35 deg 42' 32.44"" N, 139 deg 46' 9.87"" E",0,km/h,07:07:13.4,1.42 m,2448,3264x2448,3264,25,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,13.7,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:07:14,Rotate 90 CW,inches,0,Valid,1000000000,1 days 10:40:40,124840084581375,9.4,Standard,Directly photographed,One-chip color area,1/586,1/586,9.3.2,1631 1223 1795 1077,2016:07:30 16:07:14.753,2016:07:30 16:07:14.753,753,753,"(Binary data 9717 bytes, use -b option to extract)",9717,2016,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0046.JPG,2.4,2.4,8,5.668008671,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:11:16,2016:07:30 16:11:16,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/120,2016:07:30 22:18:00+09:00,2016:07:30 21:10:20+09:00,2016:07:30 16:11:16+09:00,IMG_0046.JPG,rw-------,2.6 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,19.2 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:11:16.39Z,170.4140127,True North,65 m,170.4140127,True North,"35 deg 42' 30.08"" N",North,"139 deg 46' 8.12"" E",East,"35 deg 42' 30.08"" N, 139 deg 46' 8.12"" E",0,km/h,07:11:16.39,1.42 m,2448,3264x2448,3264,40,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,10.8,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:11:16,Horizontal (normal),inches,0,Valid,1000000000,1 days 10:44:41,125081851699416,9.4,Standard,Directly photographed,One-chip color area,1/120,1/120,9.3.2,1631 1223 1795 1077,2016:07:30 16:11:16.499,2016:07:30 16:11:16.499,499,499,"(Binary data 11179 bytes, use -b option to extract)",11179,2016,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0047.JPG,2.4,2.4,8,9.394712853,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:17:12,2016:07:30 16:17:12,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/916,2016:07:30 22:18:00+09:00,2016:07:30 21:10:20+09:00,2016:07:30 16:17:12+09:00,IMG_0047.JPG,rw-------,2.5 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,21.4 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:17:09.77Z,167.2780749,True North,65 m,167.2780749,True North,"35 deg 42' 27.19"" N",North,"139 deg 46' 1.69"" E",East,"35 deg 42' 27.19"" N, 139 deg 46' 1.69"" E",0,km/h,07:17:09.77,1.42 m,2448,3264x2448,3264,25,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,14.4,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:17:12,Rotate 90 CW,inches,0,Valid,1000000000,1 days 10:50:37,125437781536791,9.4,Standard,Directly photographed,One-chip color area,1/916,1/916,9.3.2,1631 1223 1795 1077,2016:07:30 16:17:12.429,2016:07:30 16:17:12.429,429,429,"(Binary data 11319 bytes, use -b option to extract)",11319,2016,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0048.JPG,2.4,2.4,8,9.864040661,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:17:13,2016:07:30 16:17:13,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/1072,2016:07:30 22:18:00+09:00,2016:07:30 21:10:20+09:00,2016:07:30 16:17:13+09:00,IMG_0048.JPG,rw-------,2.6 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,21.4 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:17:09.77Z,158.8022599,True North,65 m,158.8022599,True North,"35 deg 42' 27.19"" N",North,"139 deg 46' 1.69"" E",East,"35 deg 42' 27.19"" N, 139 deg 46' 1.69"" E",0,km/h,07:17:09.77,1.42 m,2448,3264x2448,3264,25,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,14.6,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:17:13,Rotate 90 CW,inches,0,Valid,1000000000,1 days 10:50:38,125438782046250,9.4,Standard,Directly photographed,One-chip color area,1/1072,1/1072,9.3.2,1631 1223 1795 1077,2016:07:30 16:17:13.429,2016:07:30 16:17:13.429,429,429,"(Binary data 11535 bytes, use -b option to extract)",11535,2016,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0049.JPG,2.4,2.4,8,9.058943089,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:19:53,2016:07:30 16:19:53,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/570,2016:07:30 22:18:00+09:00,2016:07:30 21:10:20+09:00,2016:07:30 16:19:53+09:00,IMG_0049.JPG,rw-------,1779 kB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,20.8 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:19:48.16Z,19.27984596,True North,65 m,19.27984596,True North,"35 deg 42' 26.59"" N",North,"139 deg 46' 1.19"" E",East,"35 deg 42' 26.59"" N, 139 deg 46' 1.19"" E",0,km/h,07:19:48.16,1.42 m,2448,3264x2448,3264,25,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,13.7,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:19:53,Rotate 180,inches,0,Valid,1000000000,1 days 10:53:18,125598541059958,9.4,Standard,Directly photographed,One-chip color area,1/570,1/570,9.3.2,1631 1223 1795 1077,2016:07:30 16:19:53.188,2016:07:30 16:19:53.188,188,188,"(Binary data 8895 bytes, use -b option to extract)",8895,2016,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0050.JPG,2.4,2.4,8,9.671770335,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:20:39,2016:07:30 16:20:39,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/721,2016:07:30 22:18:00+09:00,2016:07:30 21:10:19+09:00,2016:07:30 16:20:39+09:00,IMG_0050.JPG,rw-------,2.4 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,19.8 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:20:33.48Z,210.3130699,True North,65 m,210.3130699,True North,"35 deg 42' 26.60"" N",North,"139 deg 46' 1.52"" E",East,"35 deg 42' 26.60"" N, 139 deg 46' 1.52"" E",0,km/h,07:20:33.48,1.42 m,2448,3264x2448,3264,25,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,14.0,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:20:39,Rotate 90 CW,inches,0,Valid,1000000000,1 days 10:54:04,125644737604208,9.4,Standard,Directly photographed,One-chip color area,1/721,1/721,9.3.2,1631 1223 1795 1077,2016:07:30 16:20:39.385,2016:07:30 16:20:39.385,385,385,"(Binary data 11687 bytes, use -b option to extract)",11687,2016,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0051.JPG,2.4,2.4,8,10.89378395,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:20:45,2016:07:30 16:20:45,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/2146,2016:07:30 22:18:00+09:00,2016:07:30 21:10:19+09:00,2016:07:30 16:20:45+09:00,IMG_0051.JPG,rw-------,2.3 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,19.4 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:20:39.98Z,221.8904429,True North,65 m,221.8904429,True North,"35 deg 42' 26.59"" N",North,"139 deg 46' 2.07"" E",East,"35 deg 42' 26.59"" N, 139 deg 46' 2.07"" E",0,km/h,07:20:39.98,1.42 m,2448,3264x2448,3264,25,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,15.6,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:20:45,Rotate 90 CW,inches,0,Valid,1000000000,1 days 10:54:10,125650807361333,9.4,Standard,Directly photographed,One-chip color area,1/2146,1/2146,9.3.2,1631 1223 1795 1077,2016:07:30 16:20:45.455,2016:07:30 16:20:45.455,455,455,"(Binary data 12119 bytes, use -b option to extract)",12119,2016,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0052.JPG,2.4,2.4,8,9.474609375,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:21:49,2016:07:30 16:21:49,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/715,2016:07:30 22:18:00+09:00,2016:07:30 21:10:19+09:00,2016:07:30 16:21:49+09:00,IMG_0052.JPG,rw-------,2.3 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,18.8 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:21:46.38Z,186.3114754,True North,65 m,186.3114754,True North,"35 deg 42' 27.13"" N",North,"139 deg 46' 3.56"" E",East,"35 deg 42' 27.13"" N, 139 deg 46' 3.56"" E",0,km/h,07:21:46.38,1.42 m,2448,3264x2448,3264,25,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,14.0,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:21:49,Rotate 90 CW,inches,0,Valid,1000000000,1 days 10:55:14,125714868565375,9.4,Standard,Directly photographed,One-chip color area,1/715,1/715,9.3.2,1631 1223 1795 1077,2016:07:30 16:21:49.516,2016:07:30 16:21:49.516,516,516,"(Binary data 11113 bytes, use -b option to extract)",11113,2016,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0053.JPG,2.4,2.4,8,5.208476518,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:24:16,2016:07:30 16:24:16,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/60,2016:07:30 22:17:59+09:00,2016:07:30 21:10:19+09:00,2016:07:30 16:24:16+09:00,IMG_0053.JPG,rw-------,3.1 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,18.8 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:24:13.87Z,221.8909774,True North,65 m,221.8909774,True North,"35 deg 42' 27.03"" N",North,"139 deg 46' 4.43"" E",East,"35 deg 42' 27.03"" N, 139 deg 46' 4.43"" E",0,km/h,07:24:13.87,1.42 m,2448,3264x2448,3264,32,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,10.1,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:24:16,Rotate 90 CW,inches,0,Valid,1000000000,1 days 10:57:42,125862316057958,9.4,Standard,Directly photographed,One-chip color area,1/60,1/60,9.3.2,1631 1223 1795 1077,2016:07:30 16:24:16.946,2016:07:30 16:24:16.946,946,946,"(Binary data 12203 bytes, use -b option to extract)",12203,2016,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0054.JPG,2.4,2.4,8,4.741237113,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:28:34,2016:07:30 16:28:34,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/33,2016:07:30 22:17:59+09:00,2016:07:30 21:10:19+09:00,2016:07:30 16:28:34+09:00,IMG_0054.JPG,rw-------,3.8 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,19.6 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:28:33.11Z,330.1352313,True North,65 m,330.1352313,True North,"35 deg 42' 26.80"" N",North,"139 deg 46' 6.91"" E",East,"35 deg 42' 26.80"" N, 139 deg 46' 6.91"" E",0,km/h,07:28:33.11,1.42 m,2448,3264x2448,3264,25,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,9.6,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:28:34,Rotate 90 CW,inches,0,Valid,1000000000,1 days 11:01:59,126119641900583,9.4,Standard,Directly photographed,One-chip color area,1/33,1/33,9.3.2,1631 1223 1795 1077,2016:07:30 16:28:34.271,2016:07:30 16:28:34.271,271,271,"(Binary data 13106 bytes, use -b option to extract)",13106,2028,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0055.JPG,2.4,2.4,8,4.727366255,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:28:39,2016:07:30 16:28:39,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/33,2016:07:30 22:17:58+09:00,2016:07:30 21:10:19+09:00,2016:07:30 16:28:39+09:00,IMG_0055.JPG,rw-------,3.7 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,19.6 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:28:34.85Z,359.8912281,True North,65 m,359.8912281,True North,"35 deg 42' 26.73"" N",North,"139 deg 46' 6.63"" E",East,"35 deg 42' 26.73"" N, 139 deg 46' 6.63"" E",0,km/h,07:28:34.85,1.42 m,2448,3264x2448,3264,32,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,9.2,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:28:39,Rotate 90 CW,inches,0,Valid,1000000000,1 days 11:02:04,126124883229000,9.4,Standard,Directly photographed,One-chip color area,1/33,1/33,9.3.2,1631 1223 1795 1077,2016:07:30 16:28:39.513,2016:07:30 16:28:39.513,513,513,"(Binary data 11773 bytes, use -b option to extract)",11773,2028,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0056.JPG,2.4,2.4,8,4.939129078,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:29:44,2016:07:30 16:29:44,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/40,2016:07:30 21:45:54+09:00,2016:07:30 21:10:18+09:00,2016:07:30 16:29:44+09:00,IMG_0056.JPG,rw-------,3.5 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,20.7 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:29:44.14Z,267.1401869,True North,65 m,267.1401869,True North,"35 deg 42' 26.37"" N",North,"139 deg 46' 4.93"" E",East,"35 deg 42' 26.37"" N, 139 deg 46' 4.93"" E",0,km/h,07:29:44.14,1.42 m,2448,3264x2448,3264,25,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,9.8,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:29:44,Rotate 90 CW,inches,0,Valid,1000000000,1 days 11:03:10,126190271663000,9.4,Standard,Directly photographed,One-chip color area,1/40,1/40,9.3.2,1631 1223 1795 1077,2016:07:30 16:29:44.890,2016:07:30 16:29:44.890,890,890,"(Binary data 12326 bytes, use -b option to extract)",12326,2028,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0057.JPG,2.4,2.4,8,4.471373375,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:29:50,2016:07:30 16:29:50,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/30,2016:07:30 21:45:54+09:00,2016:07:30 21:10:18+09:00,2016:07:30 16:29:50+09:00,IMG_0057.JPG,rw-------,2.8 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,20.7 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:29:44.14Z,302.6307339,True North,65 m,302.6307339,True North,"35 deg 42' 26.37"" N",North,"139 deg 46' 4.93"" E",East,"35 deg 42' 26.37"" N, 139 deg 46' 4.93"" E",0,km/h,07:29:44.14,1.42 m,2448,3264x2448,3264,32,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,9.1,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:29:50,Rotate 90 CW,inches,0,Valid,1000000000,1 days 11:03:15,126195648455666,9.4,Standard,Directly photographed,One-chip color area,1/30,1/30,9.3.2,1631 1223 1795 1077,2016:07:30 16:29:50.267,2016:07:30 16:29:50.267,267,267,"(Binary data 10325 bytes, use -b option to extract)",10325,2028,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0058.JPG,2.4,2.4,8,6.948982095,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:32:30,2016:07:30 16:32:30,1.014084507,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/120,2016:07:30 21:45:54+09:00,2016:07:30 21:10:18+09:00,2016:07:30 16:32:30+09:00,IMG_0058.JPG,rw-------,2.5 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 32.0 mm),32 mm,58.7 deg,21.5 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:32:25.67Z,292.7224199,True North,91.89142857 m,292.7224199,True North,"35 deg 42' 26.63"" N",North,"139 deg 46' 9.32"" E",East,"35 deg 42' 26.63"" N, 139 deg 46' 9.32"" E",0,km/h,07:32:25.67,1.46 m,2448,3264x2448,3264,25,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,11.4,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:32:30,Rotate 90 CW,inches,0,Valid,1000000000,1 days 11:05:56,126356146905458,9.7,Standard,Directly photographed,One-chip color area,1/120,1/120,9.3.2,1630 1224 1794 1077,2016:07:30 16:32:30.766,2016:07:30 16:32:30.766,766,766,"(Binary data 10322 bytes, use -b option to extract)",10322,2036,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0059.JPG,2.4,2.4,8,6.689694224,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:32:32,2016:07:30 16:32:32,1.014084507,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/120,2016:07:30 21:45:54+09:00,2016:07:30 21:10:18+09:00,2016:07:30 16:32:32+09:00,IMG_0059.JPG,rw-------,2.7 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 32.0 mm),32 mm,58.7 deg,21 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:32:32.17Z,293.8105263,True North,88.47532468 m,293.8105263,True North,"35 deg 42' 26.42"" N",North,"139 deg 46' 11.25"" E",East,"35 deg 42' 26.42"" N, 139 deg 46' 11.25"" E",0,km/h,07:32:32.17,1.46 m,2448,3264x2448,3264,25,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,11.4,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:32:32,Rotate 90 CW,inches,0,Valid,1000000000,1 days 11:05:57,126357981172833,9.7,Standard,Directly photographed,One-chip color area,1/120,1/120,9.3.2,1630 1224 1794 1077,2016:07:30 16:32:32.600,2016:07:30 16:32:32.600,600,600,"(Binary data 10714 bytes, use -b option to extract)",10714,2036,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0060.JPG,2.4,2.4,8,9.352808989,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:33:15,2016:07:30 16:33:15,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/684,2016:07:30 21:45:54+09:00,2016:07:30 21:10:18+09:00,2016:07:30 16:33:15+09:00,IMG_0060.JPG,rw-------,2.2 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,19.4 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:33:10.96Z,234.7109005,True North,65 m,234.7109005,True North,"35 deg 42' 26.37"" N",North,"139 deg 46' 4.65"" E",East,"35 deg 42' 26.37"" N, 139 deg 46' 4.65"" E",0,km/h,07:33:10.96,1.42 m,2448,3264x2448,3264,25,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,13.9,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:33:15,Rotate 90 CW,inches,0,Valid,1000000000,1 days 11:06:41,126401295085041,9.4,Standard,Directly photographed,One-chip color area,1/684,1/684,9.3.2,1631 1223 1795 1077,2016:07:30 16:33:15.914,2016:07:30 16:33:15.914,914,914,"(Binary data 10155 bytes, use -b option to extract)",10155,2016,Auto,72,Centered,YCbCr4:2:0 (2 2),72
IMG_0061.JPG,2.4,2.4,8,5.384858044,0.003 mm,3,sRGB,"Y, Cb, Cr, -",JPEG (old-style),2016:07:30 16:33:36,2016:07:30 16:33:36,,.,"Baseline DCT, Huffman coding","Big-endian (Motorola, MM)",2448,3264,10.24,0221,0,Auto,Program AE,1/60,2016:07:30 21:45:54+09:00,2016:07:30 21:10:18+09:00,2016:07:30 16:33:36+09:00,IMG_0061.JPG,rw-------,2.6 MB,JPEG,jpg,No flash function,0100,2.4,3.3 mm,3.3 mm (35 mm equivalent: 31.0 mm),31 mm,60.3 deg,22.1 m Above Sea Level,Above Sea Level,2016:07:30,2016:07:30 07:33:30.34Z,281.5764706,True North,102.6372549 m,281.5764706,True North,"35 deg 42' 26.77"" N",North,"139 deg 46' 4.38"" E",East,"35 deg 42' 26.77"" N, 139 deg 46' 4.38"" E",0,km/h,07:33:30.34,1.42 m,2448,3264x2448,3264,32,3.3mm f/2.4,Apple,iPad mini 4 back camera 3.3mm f/2.4,10.1,Apple,8.0,Multi-segment,image/jpeg,iPad mini 4,2016:07:30 16:33:36,Rotate 90 CW,inches,0,Valid,1000000000,1 days 11:07:02,126422090184500,9.4,Standard,Directly photographed,One-chip color area,1/60,1/60,9.3.2,1631 1223 1795 1077,2016:07:30 16:33:36.709,2016:07:30 16:33:36.709,709,709,"(Binary data 11433 bytes, use -b option to extract)",11433,2016,Auto,72,Centered,YCbCr4:2:0 (2 2),72
